,loan_id,published_date,current_balance,original_balance,property_state,orig_int_rate,orig_dscr,orig_ltv,special_servicer,freddie_held,principal_paydown,label
3561,303171042,2017-01-25,11551302,12000000,AZ,0.0425,1.26,0.741,cwcapital,0.0,448698,0.0
3562,941000826,2017-01-25,11550684,12345000,NC,0.0479,1.25,0.716,cwcapital,0.0,794316,0.0
3563,30309093,2017-01-25,11550000,11550000,MD,0.024337,1.87,0.75,trimont,0.0,0,1.0
3564,10074291,2017-01-25,11543970,12466000,AZ,0.0388,1.25,0.705,wells_fargo_bank,0.0,922030,0.0
3565,10061477,2017-01-25,11542958,14100000,CO,0.0436,1.489,0.613,wells_fargo_bank,0.0,2557042,0.0
3566,10085011,2017-01-25,11538274,12150000,NE,0.0462,1.35,0.715,cwcapital,0.0,611726,0.0
3567,34000030,2017-01-25,11537044,12443000,GA,0.0592,1.22,0.732,wells_fargo_bank,0.0,905956,0.0
3568,10087012,2017-01-25,11536296,11550000,TX,0.0452,1.31,0.692,wells_fargo_bank,0.0,13704,0.0
3569,302781051,2017-01-25,11535000,11535000,CO,0.0431,1.25,0.759,keybank,0.0,0,0.0
3570,501164315,2017-01-25,11534988,11960000,MD,0.0387,1.484,0.633,berkadia,0.0,425012,0.0
3571,10098712,2017-01-25,11522298,11934000,NV,0.038,1.3,0.741,wells_fargo_bank,0.0,411702,0.0
3572,300591053,2017-01-25,11521738,11970000,NV,0.0358,1.6,0.672,cwcapital,0.0,448262,0.0
3573,302781052,2017-01-25,11520000,11520000,CA,0.0411,1.41,0.698,keybank,0.0,0,0.0
3574,30310280,2017-01-25,11515000,11515000,GA,0.029737,1.52,0.685,wells_fargo_bank,0.0,0,0.0
3575,300340049,2017-01-25,11511724,12000000,OR,0.0379,1.33,0.75,keybank,0.0,488276,0.0
3576,303841057,2017-01-25,11505938,11700000,GA,0.0411,1.28,0.765,midland_loan_services,0.0,194062,0.0
3577,30268931,2017-01-25,11505542,12775000,CA,0.0606,1.391,0.683,keybank,0.0,1269458,0.0
3578,302521052,2017-01-25,11504385,12054000,CA,0.0432,1.25,0.73,wells_fargo_bank,0.0,549615,0.0
3579,302521056,2017-01-25,11500000,11500000,AZ,0.0419,2.39,0.588,wells_fargo_bank,0.0,0,0.0
3580,10102932,2017-01-25,11500000,11500000,NY,0.0363,4.74,0.215,midland_loan_services,0.0,0,0.0
3581,10062348,2017-01-25,11490000,11490000,CA,0.0482,1.871,0.545,wells_fargo_bank,0.0,0,0.0
3582,300591050,2017-01-25,11482443,12500000,NY,0.0331,12.44,0.067,cwcapital,0.0,1017557,0.0
3583,10054687,2017-01-25,11481303,12359000,WA,0.0558,1.253,0.782,wells_fargo_bank,0.0,877697,0.0
3584,10057116,2017-01-25,11480282,12100000,OH,0.0467,1.28,0.756,keybank,0.0,619718,0.0
3585,304221048,2017-01-25,11480000,11480000,AZ,0.0394,1.34,0.797,cwcapital,0.0,0,0.0
3586,304611052,2017-01-25,11480000,11480000,NV,0.0398,1.33,0.7,wells_fargo_bank,0.0,0,0.0
3587,30308594,2017-01-25,11478742,11800000,GA,0.028337,1.49,0.747,midland_loan_services,0.0,321258,0.0
3588,291000025,2017-01-25,11467709,11945000,OH,0.0389,1.53,0.747,keybank,0.0,477291,0.0
3589,300911052,2017-01-25,11465116,11620000,NJ,0.037,1.39,0.75,keybank,0.0,154884,0.0
3590,30283155,2017-01-25,11461887,12292000,CA,0.0489,1.25,0.699,cwcapital,0.0,830113,0.0
3591,818100050,2017-01-25,11456324,12656000,CA,0.0395,1.25,0.691,cwcapital,0.0,1199676,0.0
3592,304611050,2017-01-25,11453163,11830000,OH,0.034,1.54,0.696,wells_fargo_bank,0.0,376837,0.0
3593,10054682,2017-01-25,11452889,12555000,FL,0.0549,1.3,0.679,wells_fargo_bank,0.0,1102111,0.0
3594,820100678,2017-01-25,11450000,11450000,NC,0.0452,1.352,0.753,keybank,0.0,0,0.0
3595,304901148,2017-01-25,11450000,11450000,GA,0.0339,2.42,0.686,wells_fargo_bank,0.0,0,0.0
3596,669100039,2017-01-25,11446931,12747000,VA,0.0472,1.25,0.63,wells_fargo_bank,0.0,1300069,0.0
3597,302841157,2017-01-25,11446340,11850000,TX,0.029837,1.59,0.79,midland_loan_services,0.0,403660,0.0
3598,10093683,2017-01-25,11443574,11500000,GA,0.0464,1.39,0.769,wells_fargo_bank,0.0,56426,0.0
3599,862100043,2017-01-25,11441037,12112000,GA,0.0467,1.43,0.712,wells_fargo_bank,0.0,670963,0.0
3600,10098713,2017-01-25,11437000,11437000,NH,0.0415,1.29,0.75,wells_fargo_bank,0.0,0,0.0
3601,714100045,2017-01-25,11430507,12600000,KS,0.0351,1.54,0.775,wells_fargo_bank_,0.0,1169493,0.0
3602,670100044,2017-01-25,11430000,11430000,NY,0.0503,2.07,0.545,wells_fargo_bank,0.0,0,0.0
3603,838100042,2017-01-25,11426585,12667000,CA,0.0486,1.3,0.613,keybank,0.0,1240415,0.0
3604,824100045,2017-01-25,11417518,11775000,CO,0.0419,1.523,0.75,keybank,0.0,357482,0.0
3605,10064685,2017-01-25,11408385,13580000,NC,0.0451,1.42,0.606,cwcapital,0.0,2171615,0.0
3606,300911050,2017-01-25,11401018,12240000,FL,0.0376,1.42,0.736,keybank,0.0,838982,0.0
3607,10084907,2017-01-25,11400000,11400000,OH,0.0441,1.32,0.781,wells_fargo_bank,0.0,0,0.0
3608,820104482,2017-01-25,11400000,11400000,MO,0.0542,1.71,0.644,wells_fargo_bank,0.0,0,0.0
3609,10074235,2017-01-25,11400000,11400000,CA,0.0418,1.32,0.741,wells_fargo_bank,0.0,0,0.0
3610,10082683,2017-01-25,11393690,12000000,MN,0.0503,1.43,0.732,wells_fargo_bank,0.0,606310,0.0
3611,10087008,2017-01-25,11393294,11925000,NC,0.0496,1.31,0.741,wells_fargo_bank,0.0,531706,0.0
3612,302521055,2017-01-25,11378134,11680000,TX,0.0394,1.43,0.758,wells_fargo_bank,0.0,301866,0.0
3613,10085013,2017-01-25,11376936,11390000,GA,0.0467,1.25,0.676,cwcapital,0.0,13064,0.0
3614,10098043,2017-01-25,11375000,11375000,OH,0.037,2.54,0.632,wells_fargo_bank,0.0,0,0.0
3615,10062955,2017-01-25,11369251,12000000,TX,0.0482,1.356,0.75,torchlight,0.0,630749,0.0
3616,10073002,2017-01-25,11362829,12400000,TN,0.0458,1.443,0.706,wells_fargo_bank,0.0,1037171,0.0
3617,302521054,2017-01-25,11351941,11925000,TX,0.0456,1.35,0.742,wells_fargo_bank,0.0,573059,0.0
3618,10074285,2017-01-25,11346093,12320000,DC,0.03614,1.72,0.678,wells_fargo_bank,0.0,973907,0.0
3619,10087009,2017-01-25,11329620,11850000,OK,0.0504,1.43,0.714,wells_fargo_bank,0.0,520380,0.0
3620,302421048,2017-01-25,11323268,12000000,GA,0.032737,1.48,0.796,midland_loan_services,0.0,676732,1.0
3621,301451049,2017-01-25,11310000,11310000,FL,0.0379,2.04,0.649,cwcapital,0.0,0,0.0
3622,690100044,2017-01-25,11305381,12466000,FL,0.0516,1.25,0.689,cwcapital,0.0,1160619,0.0
3623,304611051,2017-01-25,11301992,11482000,WA,0.0396,1.3,0.75,wells_fargo_bank,0.0,180008,0.0
3624,301561044,2017-01-25,11300917,11950000,OR,0.0435,1.63,0.537,keybank,0.0,649083,0.0
3625,304991014,2017-01-25,11300000,11300000,TX,0.024237,1.668,0.774,c-iii_asset_management_llc,0.0,0,0.0
3626,10091370,2017-01-25,11300000,11300000,MA,0.0424,2.26,0.504,"berkeley_point_capital,_llc",0.0,0,0.0
3627,10069496,2017-01-25,11291812,11760000,AZ,0.0391,1.26,0.713,wells_fargo_bank,0.0,468188,0.0
3628,30304087,2017-01-25,11290704,12048000,GA,0.0383,1.25,0.782,midland_loan_services,0.0,757296,0.0
3629,300060051,2017-01-25,11288471,12250000,FL,0.0391,1.84,0.634,keybank,0.0,961529,0.0
3630,30304040,2017-01-25,11286945,12700000,MI,0.039,1.37,0.719,midland_loan_services,0.0,1413055,1.0
3631,30309829,2017-01-25,11280791,11300000,TX,0.027937,1.5,0.711,"berkeley_point_capital,_llc",0.0,19209,0.0
3632,302781050,2017-01-25,11280662,11800000,MI,0.0451,1.51,0.7,keybank,0.0,519338,0.0
3633,303681051,2017-01-25,11280000,11280000,FL,0.0433,1.31,0.8,wells_fargo_bank,0.0,0,0.0
3634,291000015,2017-01-25,11270350,11347000,CA,0.0412,1.25,0.7,midland_loan_services,0.0,76650,0.0
3635,300651048,2017-01-25,11268509,11694000,GA,0.0374,1.4,0.704,cwcapital,0.0,425491,0.0
3636,300501051,2017-01-25,11255853,12004000,MO,0.0325,1.56,0.739,midland_loan_services,0.0,748147,0.0
3637,10082687,2017-01-25,11255263,11556000,PA,0.0421,1.3,0.731,wells_fargo_bank,0.0,300737,0.0
3638,10085012,2017-01-25,11254940,11822000,CA,0.0457,1.52,0.55,cwcapital,0.0,567060,0.0
3639,30310058,2017-01-25,11250000,11250000,DE,0.035037,1.44,0.75,cwcapital,0.0,0,0.0
3640,30310428,2017-01-25,11250000,5625000,FL,0.029637,1.62,0.605,keybank,0.0,-5625000,0.0
3641,304611053,2017-01-25,11250000,11250000,NY,0.0365,2.74,0.641,wells_fargo_bank,0.0,0,0.0
3642,300701058,2017-01-25,11247759,11400000,OR,0.0369,1.64,0.708,keybank,0.0,152241,0.0
3643,820108316,2017-01-25,11240000,11240000,SC,0.0394,1.43,0.784,cwcapital,0.0,0,1.0
3644,860100032,2017-01-25,11239050,11840000,CO,0.05135,1.35,0.779,wells_fargo_bank,0.0,600950,0.0
3645,10064070,2017-01-25,11237039,13000000,LA,0.0563,1.43,0.681,freddie_mac,0.0,1762961,0.0
3646,301901047,2017-01-25,11234822,11850000,GA,0.0429,1.31,0.745,wells_fargo_bank,0.0,615178,0.0
3647,10081472,2017-01-25,11229751,12050000,CA,0.038,1.44,0.641,midland_loan_services,0.0,820249,0.0
3648,457000032,2017-01-25,11229570,12500000,NJ,0.0518,1.96,0.52,keybank,0.0,1270430,1.0
3649,300701057,2017-01-25,11226837,11850000,MI,0.037,1.76,0.741,keybank,0.0,623163,0.0
3650,30310119,2017-01-25,11225846,11410000,TX,0.027837,1.89,0.696,cwcapital,0.0,184154,0.0
3651,714100048,2017-01-25,11222051,11800000,CA,0.0356,1.27,0.694,wells_fargo_bank_,0.0,577949,0.0
3652,10061528,2017-01-25,11220563,12307000,MA,0.0448,1.305,0.655,wells_fargo_bank,0.0,1086437,0.0
3653,10073934,2017-01-25,11213176,11645000,OH,0.0386,1.32,0.799,wells_fargo_bank,0.0,431824,0.0
3654,10074302,2017-01-25,11211408,11627000,AL,0.0406,1.53,0.77,wells_fargo_bank,0.0,415592,0.0
3655,305131033,2017-01-25,11209863,11300000,GA,0.0418,1.27,0.769,keybank,0.0,90137,0.0
3656,10061536,2017-01-25,11205405,12240000,VA,0.0462,1.412,0.74,wells_fargo_bank,0.0,1034595,0.0
3657,491000029,2017-01-25,11203653,12600000,FL,0.0441,1.27,0.677,wells_fargo_bank,0.0,1396347,0.0
3658,10093686,2017-01-25,11203062,11250000,PA,0.0393,1.77,0.678,wells_fargo_bank,0.0,46938,0.0
3659,304741020,2017-01-25,11200000,11200000,OR,0.0454,1.43,0.722,keybank,0.0,0,0.0
3660,10098716,2017-01-25,11200000,11200000,OH,0.0409,1.31,0.747,wells_fargo_bank,0.0,0,0.0
3661,10081459,2017-01-25,11197262,12000000,PA,0.039,1.32,0.755,midland_loan_services,0.0,802738,0.0
3662,10098714,2017-01-25,11196801,11360000,PA,0.0385,1.25,0.8,wells_fargo_bank,0.0,163199,0.0
3663,34000034,2017-01-25,22371737,11947000,SC,0.0625,1.3,0.686,wells_fargo_bank,0.0,-10424737,0.0
3664,304901149,2017-01-25,11185588,11500000,AK,0.0364,1.81,0.692,wells_fargo_bank,0.0,314412,0.0
3665,30268923,2017-01-25,11185352,12068000,TX,0.0562,1.268,0.727,keybank,0.0,882648,0.0
3666,304901150,2017-01-25,11184851,11200000,TN,0.0392,1.42,0.772,wells_fargo_bank,0.0,15149,0.0
3667,820106091,2017-01-25,11181633,11745000,VA,0.0457,1.3,0.742,wells_fargo_bank,0.0,563367,0.0
3668,860100034,2017-01-25,11179982,11600000,IA,0.0499,1.44,0.73,wells_fargo_bank,0.0,420018,0.0
3670,10086236,2017-01-25,11179097,11460000,TN,0.0392,1.26,0.79,wells_fargo_bank,0.0,280903,0.0
3671,300340050,2017-01-25,11178280,12094000,WI,0.04,1.59,0.74,keybank,0.0,915720,0.0
3672,10096000,2017-01-25,11177247,11500000,PA,0.0381,1.96,0.484,cwcapital,0.0,322753,0.0
3673,300340051,2017-01-25,11176138,11842000,OH,0.0401,1.36,0.75,keybank,0.0,665862,0.0
3674,651100034,2017-01-25,11175196,12500000,FL,0.0459,1.32,0.79,cwcapital,0.0,1324804,0.0
3675,10072993,2017-01-25,11172550,12000000,TX,0.0416,1.312,0.774,wells_fargo_bank,0.0,827450,0.0
3676,670100040,2017-01-25,11172339,12500000,SC,0.0448,1.45,0.781,wells_fargo_bank,0.0,1327661,0.0
3677,889100046,2017-01-25,11162201,11600000,TX,0.042,1.35,0.699,midland_loan_services,0.0,437799,0.0
3678,10073671,2017-01-25,11161819,12224000,NJ,0.0436,1.253,0.793,wells_fargo_bank,0.0,1062181,0.0
3679,434000034,2017-01-25,11152189,12293000,NV,0.0569,1.35,0.671,cwcapital,0.0,1140811,0.0
3680,10100829,2017-01-25,11150000,11150000,NC,0.0375,1.36,0.717,wells_fargo_bank,0.0,0,0.0
3681,17000039,2017-01-25,11147873,11900000,TX,0.0588,1.25,0.723,cwcapital,0.0,752127,0.0
3682,708574262,2017-01-25,11145003,5600000,CA,0.0309,1.31,0.747,"arbor_commercial_mortgage,_llc",0.0,-5545003,0.0
3683,300701036,2017-01-25,11143632,14000000,MD,0.0329,1.82,0.342,keybank,0.0,2856368,0.0
3684,862100045,2017-01-25,11140690,11787000,CA,0.0487,1.25,0.765,wells_fargo_bank,0.0,646310,0.0
3685,10091371,2017-01-25,11137000,11137000,TN,0.0439,1.28,0.75,"berkeley_point_capital,_llc",0.0,0,0.0
3686,833100037,2017-01-25,11135251,11325000,WA,0.0446,1.252,0.731,midland_loan_services,0.0,189749,0.0
3687,30268955,2017-01-25,11128903,12000000,FL,0.0566,1.348,0.732,keybank,0.0,871097,0.0
3688,10098717,2017-01-25,11120000,11120000,MD,0.0378,1.57,0.794,wells_fargo_bank,0.0,0,0.0
3689,10087013,2017-01-25,11112088,11540000,AZ,0.059,1.39,0.634,wells_fargo_bank,0.0,427912,0.0
3690,433000036,2017-01-25,11110000,11110000,TX,0.0572,1.94,0.635,cwcapital,0.0,0,0.0
3691,10059161,2017-01-25,11107156,12200000,CA,0.0517,1.31,0.64,wells_fargo_bank,0.0,1092844,0.0
3692,10069497,2017-01-25,11104917,11604000,CA,0.037,1.35,0.62,wells_fargo_bank,0.0,499083,0.0
3693,862100044,2017-01-25,11101996,11941000,FL,0.0511,1.3,0.694,wells_fargo_bank,0.0,839004,0.0
3694,30308578,2017-01-25,11100000,11100000,WA,0.022737,4.91,0.6,midland_loan_services,0.0,0,0.0
3695,46100048,2017-01-25,11095000,11095000,CA,0.0382,1.51,0.7,midland_loan_services,0.0,0,0.0
3696,10091369,2017-01-25,11093507,11580000,NY,0.0421,1.32,0.76,"berkeley_point_capital,_llc",0.0,486493,0.0
3697,304611054,2017-01-25,11083098,11200000,AL,0.0431,1.32,0.8,wells_fargo_bank,0.0,116902,0.0
3698,30306599,2017-01-25,11072893,11600000,TX,0.027537,1.71,0.744,midland_loan_services,0.0,527107,0.0
3699,10081473,2017-01-25,11066663,11875000,SC,0.038,1.37,0.709,midland_loan_services,0.0,808337,0.0
3700,838100046,2017-01-25,11054106,11550000,AR,0.048,1.726,0.605,keybank,0.0,495894,0.0
3701,10081431,2017-01-25,11052735,11395000,GA,0.0372,1.51,0.73,midland_loan_services,0.0,342265,0.0
3702,10093684,2017-01-25,11050159,11475000,FL,0.041,1.45,0.749,wells_fargo_bank,0.0,424841,0.0
3703,10098718,2017-01-25,11050000,11050000,AZ,0.0383,2.1,0.642,wells_fargo_bank,0.0,0,0.0
3704,305161041,2017-01-25,11047000,11047000,CT,0.0449,1.31,0.75,midland_loan_services,0.0,0,0.0
3705,10082688,2017-01-25,11045781,11195000,NJ,0.037,1.3,0.7,wells_fargo_bank,0.0,149219,0.0
3706,838100045,2017-01-25,11039159,11693000,WA,0.0503,1.27,0.698,keybank,0.0,653841,0.0
3707,10074248,2017-01-25,11034111,11440000,NM,0.041,1.38,0.8,wells_fargo_bank,0.0,405889,0.0
3708,301561045,2017-01-25,11033269,11437500,TX,0.0476,1.43,0.745,keybank,0.0,404231,0.0
3709,300911056,2017-01-25,11032812,11147000,NY,0.0374,1.25,0.676,keybank,0.0,114188,0.0
3710,862100046,2017-01-25,11030997,11662500,WA,0.0466,1.31,0.75,wells_fargo_bank,0.0,631503,0.0
3711,30309894,2017-01-25,11025000,11025000,TX,0.027637,1.84,0.698,"berkeley_point_capital,_llc",0.0,0,0.0
3712,10102194,2017-01-25,11025000,11025000,IN,0.0398,1.41,0.745,cwcapital,0.0,0,0.0
3713,670100041,2017-01-25,11018981,12350000,FL,0.0449,1.26,0.727,wells_fargo_bank,0.0,1331019,1.0
3714,302521057,2017-01-25,11004227,11500000,MS,0.0462,1.37,0.695,wells_fargo_bank,0.0,495773,1.0
3715,301451050,2017-01-25,11000000,11000000,CA,0.0316,2.64,0.595,cwcapital,0.0,0,0.0
3716,833100039,2017-01-25,11000000,11000000,GA,0.0421,2.078,0.661,midland_loan_services,0.0,0,0.0
3717,10091372,2017-01-25,11000000,11000000,OR,0.0399,3.61,0.367,"berkeley_point_capital,_llc",0.0,0,0.0
3718,303171043,2017-01-25,11000000,11000000,OH,0.042,1.36,0.8,cwcapital,0.0,0,0.0
3719,304611055,2017-01-25,11000000,11000000,TX,0.0413,1.26,0.78,wells_fargo_bank,0.0,0,0.0
3720,10098044,2017-01-25,11000000,11000000,WA,0.0358,2.89,0.438,wells_fargo_bank,0.0,0,0.0
3721,10098715,2017-01-25,10999792,11360000,PA,0.0396,1.3,0.797,wells_fargo_bank,0.0,360208,0.0
3722,300911055,2017-01-25,10978110,11300000,FL,0.0373,1.61,0.724,keybank,0.0,321890,0.0
3723,534400000,2017-01-25,10975655,11900000,WA,0.0549,1.55,0.602,cwcapital,0.0,924345,1.0
3724,300911053,2017-01-25,10971304,11550000,TX,0.0397,1.49,0.75,keybank,0.0,578696,1.0
3725,302841160,2017-01-25,10970000,10970000,TX,0.027937,1.8,0.684,midland_loan_services,0.0,0,1.0
3726,862100052,2017-01-25,21932608,11425000,HI,0.0408,1.36,0.604,wells_fargo_bank,0.0,-10507608,0.0
3727,302781053,2017-01-25,10958204,11407000,CA,0.0419,1.4,0.598,keybank,0.0,448796,1.0
3728,30268879,2017-01-25,10957386,12240000,TX,0.0599,1.257,0.797,"berkeley_point_capital,_llc",0.0,1282614,0.0
3729,302521058,2017-01-25,10955029,11500000,FL,0.0411,1.27,0.741,wells_fargo_bank,0.0,544971,0.0
3730,300501052,2017-01-25,10953518,11640000,NC,0.0341,1.56,0.8,midland_loan_services,0.0,686482,0.0
3731,534365027,2017-01-25,10952279,12173000,CA,0.0638,1.31,0.676,freddie_mac,0.0,1220721,0.0
3732,300340052,2017-01-25,10951095,11400000,TX,0.0397,1.48,0.715,keybank,0.0,448905,0.0
3733,302781056,2017-01-25,10950000,10950000,VA,0.042,1.28,0.73,keybank,0.0,0,0.0
3734,10073959,2017-01-25,10949526,12260000,IN,0.0373,1.3,0.74,wells_fargo_bank,0.0,1310474,0.0
3735,501164294,2017-01-25,10946665,11350000,VA,0.0387,1.43,0.554,berkadia,0.0,403335,0.0
3736,30268940,2017-01-25,10944294,12200000,TN,0.0595,1.367,0.74,keybank,0.0,1255706,0.0
3737,10082686,2017-01-25,10939270,11760000,MO,0.038,1.45,0.755,wells_fargo_bank,0.0,820730,0.0
3738,303681052,2017-01-25,10934000,10934000,FL,0.0417,1.25,0.775,wells_fargo_bank,0.0,0,0.0
3739,670100042,2017-01-25,10922273,12150000,GA,0.0505,1.33,0.708,wells_fargo_bank,0.0,1227727,0.0
3740,303171045,2017-01-25,10920000,10920000,TN,0.041,1.63,0.676,cwcapital,0.0,0,0.0
3741,302521059,2017-01-25,10913315,11000000,MS,0.0424,1.3,0.743,wells_fargo_bank,0.0,86685,0.0
3742,10102933,2017-01-25,10913000,10913000,CA,0.0379,1.96,0.7,midland_loan_services,0.0,0,0.0
3743,30268941,2017-01-25,10905674,11775000,UT,0.0557,1.315,0.75,keybank,0.0,869326,0.0
3744,818100052,2017-01-25,10903076,11550000,GA,0.0418,1.427,0.659,cwcapital,0.0,646924,0.0
3745,10073694,2017-01-25,10900000,10900000,NC,0.0452,1.304,0.757,wells_fargo_bank,0.0,0,0.0
3746,10064717,2017-01-25,10900000,10575000,AL,0.0433,1.4,0.75,cwcapital,0.0,-325000,0.0
3747,10064718,2017-01-25,10900000,15270000,IL,0.0433,1.29,0.657,cwcapital,0.0,4370000,0.0
3748,10081238,2017-01-25,10893049,11041000,OH,0.0477,1.59,0.767,"berkeley_point_capital,_llc",0.0,147951,0.0
3749,302841158,2017-01-25,10892865,11550000,WA,0.030237,1.51,0.694,midland_loan_services,0.0,657135,0.0
3750,30283149,2017-01-25,10890215,12200000,OH,0.046,1.4,0.745,cwcapital,0.0,1309785,0.0
3751,304221050,2017-01-25,10885000,10885000,MA,0.0576,1.4,0.564,cwcapital,0.0,0,0.0
3752,303681053,2017-01-25,10880000,10880000,CA,0.0402,1.57,0.8,wells_fargo_bank,0.0,0,0.0
3753,10102195,2017-01-25,10875000,10875000,OH,0.0427,1.28,0.75,cwcapital,0.0,0,0.0
3754,862100049,2017-01-25,10872266,11100000,CO,0.0511,1.26,0.707,wells_fargo_bank,0.0,227734,0.0
3755,10061507,2017-01-25,10871610,12000000,CA,0.0421,1.251,0.665,wells_fargo_bank,0.0,1128390,0.0
3756,17000038,2017-01-25,10867589,12140000,WA,0.0553,1.25,0.698,cwcapital,0.0,1272411,0.0
3757,30306609,2017-01-25,10864157,11722000,AL,0.033037,1.6,0.781,midland_loan_services,0.0,857843,0.0
3758,291000014,2017-01-25,10858240,11800000,FL,0.0417,1.32,0.781,midland_loan_services,0.0,941760,0.0
3759,10085014,2017-01-25,10856892,11350000,FL,0.0553,1.68,0.661,cwcapital,0.0,493108,0.0
3760,10061518,2017-01-25,10849096,11800000,WA,0.0489,1.256,0.641,wells_fargo_bank,0.0,950904,0.0
3761,30268866,2017-01-25,10847010,12250000,TX,0.0557,1.39,0.679,"berkeley_point_capital,_llc",0.0,1402990,0.0
3762,10102196,2017-01-25,10840000,10840000,CO,0.0422,1.25,0.665,cwcapital,0.0,0,0.0
3763,862100047,2017-01-25,10839579,11461000,TX,0.0493,1.3,0.73,wells_fargo_bank,0.0,621421,0.0
3764,10062268,2017-01-25,10839278,11775000,PA,0.0574,1.813,0.495,wells_fargo_bank,0.0,935722,0.0
3765,10074262,2017-01-25,10833585,11250000,TN,0.0387,1.38,0.75,wells_fargo_bank,0.0,416415,0.0
3766,300060054,2017-01-25,10827718,11750000,FL,0.0391,2.38,0.483,keybank,0.0,922282,0.0
3767,10085015,2017-01-25,10827464,11000000,NY,0.0479,1.71,0.545,cwcapital,0.0,172536,0.0
3768,46100049,2017-01-25,10810918,11090000,CA,0.0408,1.25,0.739,midland_loan_services,0.0,279082,0.0
3769,30288579,2017-01-25,10809547,11370000,TX,0.0406,1.266,0.763,keybank,0.0,560453,0.0
3770,504140817,2017-01-25,10805164,12097000,PA,0.0636,1.47,0.61,freddie_mac,0.0,1291836,0.0
3771,303171046,2017-01-25,10800000,10800000,NM,0.0454,1.26,0.745,cwcapital,0.0,0,0.0
3772,10098719,2017-01-25,10800000,10800000,NY,0.035,9.84,0.041,wells_fargo_bank,0.0,0,0.0
3773,433000035,2017-01-25,10789112,11512000,GA,0.0582,1.3,0.757,cwcapital,0.0,722888,0.0
3774,30309573,2017-01-25,10800000,10800000,MD,0.030337,1.54,0.8,keybank,0.0,0,1.0
3775,670100043,2017-01-25,10781685,12000000,OH,0.0457,1.78,0.609,wells_fargo_bank,0.0,1218315,0.0
3776,10073923,2017-01-25,10780419,10988000,GA,0.0384,1.36,0.791,wells_fargo_bank,0.0,207581,0.0
3777,302421050,2017-01-25,10778792,11550000,IA,0.030237,1.95,0.691,midland_loan_services,0.0,771208,0.0
3778,10060740,2017-01-25,10775979,11905000,VA,0.0514,1.3,0.725,keybank,0.0,1129021,0.0
3779,305131034,2017-01-25,10770000,10770000,CA,0.0325,3.17,0.544,keybank,0.0,0,0.0
3780,305161042,2017-01-25,10767000,10767000,CO,0.0426,1.62,0.661,midland_loan_services,0.0,0,0.0
3781,30304081,2017-01-25,10756788,11250000,NV,0.0379,1.48,0.75,midland_loan_services,0.0,493212,0.0
3782,10059134,2017-01-25,10756201,11610000,TX,0.0605,1.4,0.685,wells_fargo_bank,0.0,853799,0.0
3783,10062336,2017-01-25,10751115,11800000,NC,0.0444,1.527,0.677,wells_fargo_bank,0.0,1048885,0.0
3784,30268853,2017-01-25,10748322,12125000,SC,0.0562,1.359,0.706,"berkeley_point_capital,_llc",0.0,1376678,0.0
3785,10063226,2017-01-25,10741501,11534000,CA,0.0389,1.272,0.685,midland_loan_services,0.0,792499,0.0
3786,302421052,2017-01-25,10740000,10740000,VA,0.026737,4.26,0.6,midland_loan_services,0.0,0,0.0
3787,10059106,2017-01-25,10737965,11897000,WA,0.049,1.3,0.665,wells_fargo_bank,0.0,1159035,0.0
3788,10081412,2017-01-25,10730046,10875000,DE,0.037,1.43,0.75,midland_loan_services,0.0,144954,0.0
3789,300911054,2017-01-25,10723502,11500000,CA,0.0371,1.42,0.642,keybank,0.0,776498,0.0
3790,10081460,2017-01-25,10720777,11500000,MN,0.0397,1.51,0.68,midland_loan_services,0.0,779223,0.0
3791,10073945,2017-01-25,10700000,10700000,NY,0.0329,7.59,0.171,wells_fargo_bank,0.0,0,0.0
3792,10061510,2017-01-25,10699552,11865000,CA,0.0395,1.25,0.71,wells_fargo_bank,0.0,1165448,0.0
3793,708642586,2017-01-25,10687000,10687000,CA,0.0378,1.26,0.75,keybank,0.0,0,0.0
3794,690100045,2017-01-25,10667647,11360000,CA,0.0497,1.27,0.75,cwcapital,0.0,692353,0.0
3795,669100046,2017-01-25,10665168,11323000,SC,0.0534,1.3,0.77,wells_fargo_bank,0.0,657832,0.0
3796,30310436,2017-01-25,10660000,5330000,FL,0.029637,1.62,0.605,keybank,0.0,-5330000,1.0
3797,300501054,2017-01-25,10660000,10660000,GA,0.0347,2.3,0.64,midland_loan_services,0.0,0,0.0
3798,30309825,2017-01-25,10659600,10865000,PA,0.030737,1.45,0.757,"berkeley_point_capital,_llc",0.0,205400,0.0
