,loan_id,dlq_status_text,distributiondate,actual_balance,original_note_amount,state,note_rate,dscr_(ncf)
2630,10064730,100,01/25/2017,15818453,16600000,TX,0.0396,2.37
2631,10073946,100,01/25/2017,15814314,16150000,NC,0.0375,1.78
2632,301561030,100,01/25/2017,15806631,16125000,CA,0.0473,1.52
2633,818100035,100,01/25/2017,15798755,16712000,TX,0.0417,1.32
2634,30268937,100,01/25/2017,15787348,17056000,MD,0.0553,1.44
2635,30308610,100,01/25/2017,15787000,15787000,TN,0.032737,3.1
2636,10062941,100,01/25/2017,15786935,16700000,TX,0.0447,1.252
2637,10098698,100,01/25/2017,15760000,15760000,CO,0.0385,2.96
2638,302521044,100,01/25/2017,15750000,15750000,GA,0.0339,3.638
2639,302781038,100,01/25/2017,15750000,15750000,KS,0.0404,2.881
2640,10074247,100,01/25/2017,15746922,17000000,OR,0.039,2.19
2641,33000022,100,01/25/2017,15742437,17042000,PA,0.0586,1.3
2642,30288575,100,01/25/2017,15742286,16490000,NC,0.0435,0.9
2643,10098699,100,01/25/2017,15730000,15730000,WA,0.0403,2.33
2644,30288586,100,01/25/2017,15725402,16912000,TX,0.0406,2.07
2645,304611039,100,01/25/2017,15722000,15722000,TX,0.0388,2.654
2646,300501037,100,01/25/2017,15705000,15705000,NY,0.0357,1.5
2647,10073008,100,01/25/2017,15700000,15700000,CA,0.0415,3.4
2648,10074136,100,01/25/2017,15700000,15700000,MA,0.0465,2.87
2649,820102785,100,01/25/2017,15695171,16432000,VA,0.0441,2.157
2650,824100029,100,01/25/2017,15694948,16200000,TX,0.0405,1.808
2651,10054703,100,01/25/2017,15693366,17600000,IL,0.0534,1.89
2652,2760452,100,01/25/2017,15690964,20000000,MN,0.0559,1.9
2653,301561029,100,01/25/2017,15690584,16478000,VA,0.049,1.908
2654,30288536,100,01/25/2017,15687528,17300000,CA,0.0384,1.31
2655,10102186,100,01/25/2017,15672000,15672000,TX,0.0398,2.05
2656,10063222,100,01/25/2017,15669000,15669000,CA,0.0409,2.33
2657,302841136,100,01/25/2017,15666801,16490000,FL,0.031637,1.602
2658,17000022,100,01/25/2017,15654615,17400000,WA,0.0559,1.819
2659,300651042,100,01/25/2017,15652000,15652000,GA,0.037,2.614
2660,30310282,100,01/25/2017,15650000,15650000,TX,0.031837,2.71
2661,838100029,100,01/25/2017,15645354,16777000,GA,0.0533,1.25
2662,303841044,100,01/25/2017,15641000,15641000,MA,0.0374,2.029
2663,46100033,100,01/25/2017,15639931,16350000,TN,0.0403,0.278
2664,301561031,100,01/25/2017,15636162,16000000,PA,0.04,1.66
2665,10073737,100,01/25/2017,15632465,16375000,CA,0.0399,1.49
2666,46100034,100,01/25/2017,15617281,16340000,IA,0.0393,2.261
2667,30308576,100,01/25/2017,15615378,16100000,CA,0.026537,1.79
2668,303841045,100,01/25/2017,15610000,15610000,AZ,0.038,2.563
2669,10062938,100,01/25/2017,15603248,17200000,TX,0.0449,2.38
2670,304741008,100,01/25/2017,15600000,15600000,MO,0.0392,2.062
2671,889100036,100,01/25/2017,15600000,15600000,TX,0.0415,1.945
2672,889100037,100,01/25/2017,15600000,15600000,GA,0.0466,1.836
2673,303171028,100,01/25/2017,15600000,15600000,RI,0.0436,1.908
2674,10098036,100,01/25/2017,15600000,15600000,GA,0.0383,2.41
2675,10098700,100,01/25/2017,15600000,15600000,NM,0.0391,1.89
2676,301901034,100,01/25/2017,15579291,16504000,DC,0.0403,1.543
2677,300651035,100,01/25/2017,15576475,16800000,AL,0.0397,1.438
2678,300651036,100,01/25/2017,15568560,16700000,CA,0.041,1.566
2679,226369006,100,01/25/2017,15564776,17664000,MN,0.0558,1.565
2680,304741014,100,01/25/2017,15564000,15564000,TX,0.0454,1.096
2681,10060811,100,01/25/2017,15558538,17065000,MA,0.0448,1.36
2682,889100033,100,01/25/2017,15557613,17107000,NY,0.0422,1.64
2683,30309865,100,01/25/2017,15554240,16190000,FL,0.030537,1.61
2684,10091354,100,01/25/2017,15551617,16250000,TX,0.039,1.32
2685,305161023,100,01/25/2017,15539000,15539000,WA,0.0421,1.669
2686,303171029,100,01/25/2017,15508000,15508000,OR,0.04,2.394
2687,301901037,100,01/25/2017,15500000,15500000,CA,0.0409,2.953
2688,862100031,100,01/25/2017,15495048,16100000,MO,0.0499,1.36
2689,860100022,100,01/25/2017,15495029,16300000,WI,0.0515,1.805
2690,10084998,100,01/25/2017,15485710,16275000,KS,0.0466,1.59
2691,300060040,100,01/25/2017,15483450,16900000,MO,0.0365,1.93
2692,30310432,100,01/25/2017,15480000,7740000,FL,0.029637,1.65
2693,10096500,100,01/25/2017,15480000,15480000,OH,0.042,2.16
2694,302521043,100,01/25/2017,15479553,16200000,CA,0.039,1.391
2695,30310286,100,01/25/2017,15476553,16212000,MA,0.027637,2.08
2696,10098035,100,01/25/2017,15473999,16093000,NY,0.0343,2.52
2697,30268902,100,01/25/2017,15466074,16612000,GA,0.0584,1.83
2698,30309566,100,01/25/2017,15446003,15500000,NV,0.028337,2.52
2699,10085000,100,01/25/2017,15436264,15700000,NY,0.0485,1.36
2700,300651039,100,01/25/2017,15435848,16223000,FL,0.0398,2.478
2701,10063234,100,01/25/2017,15430656,16936000,CA,0.0389,1.6
2702,860100023,100,01/25/2017,15419529,16000000,IA,0.0498,1.469
2703,301451033,100,01/25/2017,15418754,16575000,AL,0.0352,1.84
2704,30288552,100,01/25/2017,15416511,16525000,TX,0.0444,1.19
2705,30268901,100,01/25/2017,15399691,17312000,CA,0.0539,1.3
2706,10082674,100,01/25/2017,15392066,15600000,NJ,0.037,1.87
2707,824100030,100,01/25/2017,15391900,15877000,TX,0.0391,1.824
2708,818100038,100,01/25/2017,15391100,16000000,IL,0.0395,1.354
2709,818100037,100,01/25/2017,15383749,16243000,CA,0.0435,1.561
2710,457000023,100,01/25/2017,15365243,17080000,CA,0.0525,1.26
2711,10073735,100,01/25/2017,15358041,16082000,CA,0.0403,1.77
2712,305131029,100,01/25/2017,15347000,15347000,TX,0.0381,1.897
2713,10062942,100,01/25/2017,15340916,16125000,WA,0.051,1.56
2714,300651043,100,01/25/2017,15339378,15600000,NY,0.0362,1.941
2715,300701039,100,01/25/2017,15338707,15841000,TX,0.0396,1.483
2716,10098697,100,01/25/2017,15337738,15840000,PA,0.0396,1.37
2717,30284991,100,01/25/2017,15336190,17200000,OH,0.0436,1.75
2718,10062042,100,01/25/2017,15334594,16334000,WA,0.0368,1.25
2719,30268953,100,01/25/2017,15331230,17149000,AZ,0.057,1.3
2720,708151981,100,01/25/2017,15330000,15330000,TX,0.0414,1.99
2721,303841046,100,01/25/2017,15330000,15330000,GA,0.0383,2.224
2722,300701040,100,01/25/2017,15321993,15792000,GA,0.0405,1.649
2723,30304072,100,01/25/2017,15315535,16000000,FL,0.0373,1.98
2724,300340036,100,01/25/2017,15290343,15970000,TX,0.0354,2.249
2725,300701042,100,01/25/2017,15289966,15487500,TX,0.0393,2.172
2726,889100038,100,01/25/2017,15288194,15330000,WA,0.0409,1.25
2727,10074280,100,01/25/2017,15281563,16595000,FL,0.0374,1.19
2728,30308548,100,01/25/2017,15279238,15700000,IN,0.029237,2.84
2729,10084999,100,01/25/2017,15271608,16000000,SD,0.0485,1.38
2730,301901036,100,01/25/2017,15268737,16100000,NV,0.0432,1.976
2731,10093672,100,01/25/2017,15266000,15266000,CA,0.0404,1.67
2732,30308307,100,01/25/2017,15261493,16170000,CT,0.0369,1.72
2733,46100031,100,01/25/2017,15255392,16700000,WI,0.0358,1.982
2734,300591042,100,01/25/2017,15245107,15824000,NC,0.0371,2.04
2735,10086170,100,01/25/2017,15242000,15242000,TN,0.0374,2.58
2736,10086170,100,01/25/2017,15242000,15242000,GA,0.0374,2.58
2737,302841143,100,01/25/2017,15200000,15200000,AZ,0.032637,2.884
2738,30309565,100,01/25/2017,15196642,15900000,PA,0.029137,1.1
2739,300701043,100,01/25/2017,15184814,15398000,WA,0.0404,2.1
2740,833100029,100,01/25/2017,15163448,15990000,GA,0.0416,1.272
2741,690100028,100,01/25/2017,15160149,16750000,CA,0.0505,1.466
2742,304741015,100,01/25/2017,15150000,15150000,TX,0.0454,1.24
2743,30310076,100,01/25/2017,15147929,15300000,SC,0.031437,2.43
2744,10073913,100,01/25/2017,15120000,15120000,IL,0.0338,3.19
2745,456000024,100,01/25/2017,15111268,16828000,AZ,0.0525,1.34
2746,30304056,100,01/25/2017,15109805,15800000,TN,0.0381,1.97
2747,301151038,100,01/25/2017,15101699,15258000,NY,0.0374,1.71
2748,10086012,100,01/25/2017,15100000,15100000,SC,0.0378,2.31
2749,10086012,100,01/25/2017,15100000,15100000,CO,0.0378,2.31
2750,490000021,100,01/25/2017,15091017,16242000,CO,0.0425,1.38
2751,714100038,100,01/25/2017,15090938,15800000,AZ,0.0385,1.981
2752,304901143,100,01/25/2017,15088000,15088000,NJ,0.034,2.218
2753,10069490,100,01/25/2017,15083454,15750000,TX,0.0379,1.47
2754,10069488,100,01/25/2017,15083381,15760000,CA,0.0371,1.25
2755,860100021,100,01/25/2017,15080469,16500000,MO,0.0512,2.103
2756,10060791,100,01/25/2017,15079565,16240000,WA,0.0445,1.48
2757,714100037,100,01/25/2017,15079168,15840000,FL,0.0367,2.243
2758,501164320,100,01/25/2017,15074571,15630000,MD,0.0387,1.841
2759,301151037,100,01/25/2017,15072888,15472000,AZ,0.0395,1.585
2760,10093673,100,01/25/2017,15072000,15072000,GA,0.0397,1.71
2761,10073918,100,01/25/2017,15070850,15400000,TX,0.036,1.91
2762,303841047,100,01/25/2017,15060297,15081000,CA,0.0385,2.101
2763,10061482,100,01/25/2017,15053449,16500000,OH,0.0452,1.13
2764,300701045,100,01/25/2017,15052450,15268000,CA,0.0394,1.964
2765,303841048,100,01/25/2017,15050000,15050000,TX,0.0379,1.855
2766,10093670,100,01/25/2017,15045870,15700000,MA,0.0407,1.23
2767,302841145,100,01/25/2017,15040000,15040000,TX,0.024737,4.222
2768,10054699,100,01/25/2017,15038998,16845000,VA,0.054,1.22
2769,10064735,100,01/25/2017,15011313,15697000,NV,0.0455,1.62
2770,300701041,100,01/25/2017,15008519,15500000,FL,0.0396,1.33
2771,10099798,100,01/25/2017,15007787,15530000,NJ,0.0417,1.15
2772,300701038,100,01/25/2017,15001429,16125000,NY,0.0394,1.513
2773,10100827,100,01/25/2017,15000000,15000000,TX,0.0381,2.09
2774,30268904,100,01/25/2017,15000000,15000000,TX,0.0578,2.214
2775,304221033,100,01/25/2017,15000000,15000000,PA,0.0368,2.76
2776,10102187,100,01/25/2017,15000000,15000000,NC,0.0441,1.93
2777,670100031,100,01/25/2017,14983989,16560000,NJ,0.0512,1.26
2778,10073781,100,01/25/2017,14977315,15771000,VA,0.0446,1.19
2779,833100030,100,01/25/2017,14972089,15827000,FL,0.0407,1.908
2780,10069487,100,01/25/2017,14964387,16321000,CA,0.037,1.25
2781,10074300,100,01/25/2017,14960307,16200000,FL,0.0368,1.73
2782,10086014,100,01/25/2017,14950000,14950000,NH,0.0384,1.26
2783,10086014,100,01/25/2017,14950000,14950000,FL,0.0384,2.31
2784,940997290,100,01/25/2017,14949640,16800000,AZ,0.0502,1.42
2785,10073943,100,01/25/2017,14947917,15275000,MN,0.0359,2.25
2786,10054728,100,01/25/2017,14940531,16350000,AL,0.0559,1.45
2787,490000023,100,01/25/2017,14939603,15762000,TX,0.0499,1.32
2788,304991011,100,01/25/2017,14930000,14930000,TX,0.024237,3.665
2789,301151039,100,01/25/2017,14924384,15126000,PA,0.037,1.72
2790,30285034,100,01/25/2017,14922190,16800000,FL,0.0427,1.27
2791,30310413,100,01/25/2017,14910000,7455000,UT,0.029637,4.07
2792,10060784,100,01/25/2017,14895612,14950000,CO,0.046,1.78
2793,838100030,100,01/25/2017,14884168,15757000,CA,0.0508,1.301
2794,302781039,100,01/25/2017,14875000,14875000,MA,0.0382,2.446
2795,30309853,100,01/25/2017,14873878,14900000,TX,0.026337,2.4
2796,303171030,100,01/25/2017,14865246,15450000,OR,0.0398,1.636
2797,302521045,100,01/25/2017,14862420,15300000,CA,0.045,1.925
2798,30310424,100,01/25/2017,14860000,7430000,TN,0.029637,0.97
2799,304901144,100,01/25/2017,14850333,14991000,PA,0.0419,1.881
2800,434000023,100,01/25/2017,14845829,16400000,SC,0.0583,1.906
2801,10091356,100,01/25/2017,14840719,15000000,VA,0.0485,1.85
2802,30310426,100,01/25/2017,14820000,7410000,FL,0.029637,6.47
2803,304741009,100,01/25/2017,14812000,14812000,NC,0.0392,2.937
2804,30268903,100,01/25/2017,14807764,16560000,PA,0.0571,1.66
2805,301451036,100,01/25/2017,14802769,15100000,GA,0.0439,1.816
2806,300701046,100,01/25/2017,14802336,15000000,MA,0.0376,2.228
2807,304221034,100,01/25/2017,14800000,14800000,NV,0.0424,2.02
2808,10062426,100,01/25/2017,14799276,15040000,OH,0.0541,1.25
2809,300701047,100,01/25/2017,14799077,14999000,NJ,0.037,1.998
2810,46100036,100,01/25/2017,14796789,15450000,NM,0.0399,1.675
2811,30284996,100,01/25/2017,14771602,15760000,OK,0.0493,1.51
2812,10062316,100,01/25/2017,14763105,15520000,TX,0.0448,1.69
2813,10093671,100,01/25/2017,14758369,15400000,MO,0.0407,1.64
2814,300591041,100,01/25/2017,14754591,15975000,WA,0.0369,1.28
2815,491000022,100,01/25/2017,14750374,15827000,UT,0.0485,2.494
2816,10081408,100,01/25/2017,14749743,14949000,PA,0.037,2.5
2817,291000034,100,01/25/2017,14748620,15375000,TX,0.04,1.53
2818,10064744,100,01/25/2017,14748464,7500000,MI,0.0406,2.02
2819,10085001,100,01/25/2017,14746646,15450000,OH,0.0485,1.91
2820,300911042,100,01/25/2017,14740459,15450000,TX,0.0392,2.073
2821,304611041,100,01/25/2017,14739557,14980000,IL,0.0428,2.05
2822,300651045,100,01/25/2017,14737122,15275000,GA,0.0392,1.49
2823,10061500,100,01/25/2017,14736453,15547000,SC,0.0443,1.96
2824,10054722,100,01/25/2017,14732403,16500000,OH,0.0548,2.01
2825,30268841,100,01/25/2017,14726751,15900000,TN,0.0585,1.93
2826,300911041,100,01/25/2017,14726577,15600000,FL,0.0371,1.682
2827,30304103,100,01/25/2017,14721066,15096000,FL,0.0385,1.88
2828,10062290,100,01/25/2017,14717295,15825000,TX,0.0432,1.52
2829,300651041,100,01/25/2017,14713881,15900000,MO,0.0383,1.641
2830,862100033,100,01/25/2017,14708588,15800000,FL,0.051,1.34
2831,46100037,100,01/25/2017,14706038,15100000,CA,0.0389,1.857
2832,10074269,100,01/25/2017,14701914,15600000,TX,0.0355,1.53
2833,305161024,100,01/25/2017,14700000,14700000,UT,0.0418,1.638
2834,301901040,100,01/25/2017,14700000,14700000,KS,0.0413,2.056
2835,300340037,100,01/25/2017,14694785,16000000,PA,0.0356,1.816
2836,708577377,100,01/25/2017,14692752,7495000,MA,0.04,1.24
2837,862100038,100,01/25/2017,29367684,14800000,WA,0.0426,3.173
2838,10102188,100,01/25/2017,14682000,14682000,TX,0.0398,2.1
2839,305161025,100,01/25/2017,14680000,14680000,CO,0.0427,1.935
2840,304611040,100,01/25/2017,14677088,15160000,OH,0.034,1.665
2841,889100040,100,01/25/2017,14676148,15000000,NC,0.0391,1.338
2842,10073924,100,01/25/2017,14657752,14700000,OR,0.0382,1.85
2843,10062288,100,01/25/2017,14650000,16000000,OH,0.0453,1.44
2844,303171031,100,01/25/2017,14650000,14650000,GA,0.0436,2.747
2845,10060781,100,01/25/2017,14647712,15490000,TX,0.045,1.25
2846,301451035,100,01/25/2017,14646946,15190000,FL,0.047,1.696
2847,10085002,100,01/25/2017,14646083,15384000,CA,0.0457,1.38
2848,30309616,100,01/25/2017,14644273,15000000,NV,0.027537,2.38
2849,30308587,100,01/25/2017,14641892,14721000,CA,0.026137,2.42
2850,300591043,100,01/25/2017,14638244,14880000,NY,0.0377,2.37
2851,10082676,100,01/25/2017,14629130,14722000,NE,0.0446,1.37
2852,818100041,100,01/25/2017,14625000,14625000,NC,0.0397,3.216
2853,304221035,100,01/25/2017,14625000,14625000,TN,0.0397,2.28
2854,10098701,100,01/25/2017,14625000,14625000,AL,0.0372,2.56
2855,10073958,100,01/25/2017,14625000,14625000,SC,0.0399,2.09
2856,820100960,100,01/25/2017,14621435,16000000,IL,0.0462,2.076
2857,10073704,100,01/25/2017,14615284,16000000,NY,0.0428,1.42
2858,10086998,100,01/25/2017,14609622,15340000,OR,0.0461,1.94
2859,300701044,100,01/25/2017,14603264,15375000,TX,0.0396,1.028
2860,669100033,100,01/25/2017,14600150,15983000,TX,0.0557,2.092
2861,650100026,100,01/25/2017,14590598,15400000,CA,0.0453,2.522
2862,300340039,100,01/25/2017,14590432,15200000,WI,0.0387,1.922
2863,10073727,100,01/25/2017,14589694,15300000,MI,0.0386,2.41
2864,10098037,100,01/25/2017,14588424,15172000,NY,0.0343,2.73
2865,10073744,100,01/25/2017,14588360,15000000,NC,0.0393,1.66
2866,10096501,100,01/25/2017,14586000,14586000,NY,0.0428,1.76
2867,301561032,100,01/25/2017,14585990,15330000,AZ,0.0511,1.485
2868,10073739,100,01/25/2017,14585513,16000000,CA,0.0369,1.85
2869,501164347,100,01/25/2017,14582694,15120000,MD,0.0387,1.679
2870,303841049,100,01/25/2017,14563210,15150000,IN,0.0406,1.393
2871,304611042,100,01/25/2017,14558000,14558000,NY,0.0397,1.69
2872,860100024,100,01/25/2017,14551272,15764000,NE,0.0573,1.624
2873,302841146,100,01/25/2017,14550000,14550000,CA,0.027437,3.454
2874,10069491,100,01/25/2017,14549826,15470000,TX,0.0369,1.92
2875,300060047,100,01/25/2017,14544329,14625000,SC,0.0405,2.08
2876,862100032,100,01/25/2017,14543816,16050000,FL,0.0433,1.71
2877,33000023,100,01/25/2017,14540755,16358000,TX,0.0614,1.699
2878,824100031,100,01/25/2017,14539475,15880000,RI,0.043,1.803
2879,300651044,100,01/25/2017,14535501,15375000,AL,0.0369,1.84
2880,30305947,100,01/25/2017,14516703,15375000,TX,0.033337,1.76
2881,860100026,100,01/25/2017,14512244,15300000,TX,0.0506,1.657
2882,301151040,100,01/25/2017,14504062,14700000,NJ,0.037,2.158
2883,30310095,100,01/25/2017,14499213,15000000,MO,0.027637,2.89
2884,10063855,100,01/25/2017,14497386,15700000,TX,0.038,1.79
2885,30268884,100,01/25/2017,14491917,16500000,NJ,0.0513,2.111
2886,10073763,100,01/25/2017,14490531,14880000,NC,0.0418,1.45
2887,10059167,100,01/25/2017,14488806,15270000,TN,0.0561,1.56
2888,10084791,100,01/25/2017,14487494,14600000,OH,0.0435,2.12
2889,824100033,100,01/25/2017,14485671,15200000,GA,0.0432,1.689
2890,818100042,100,01/25/2017,14485240,14524000,NM,0.042,1.568
2891,534372821,100,01/25/2017,14484243,16250000,CA,0.0587,2.12
2892,10085003,100,01/25/2017,14482679,14500000,MD,0.0449,3.64
2893,30283192,100,01/25/2017,14482164,16000000,IA,0.0541,2.1
2894,30309880,100,01/25/2017,14480000,14480000,MN,0.026937,3.75
2895,30284990,100,01/25/2017,14465303,16220000,KY,0.0437,1.86
2896,30288576,100,01/25/2017,14453621,15920000,WA,0.04017,1.312
2897,689100031,100,01/25/2017,14450912,15845000,TX,0.0527,1.25
2898,708093965,100,01/25/2017,14450079,7600000,TX,0.0487,1.68
2899,30289154,100,01/25/2017,14440000,14440000,TX,0.043137,2.51
2900,10091357,100,01/25/2017,14429694,15030000,NV,0.0448,1.65
2901,10073690,100,01/25/2017,14428286,15180000,TX,0.0424,1.91
2902,304991052,100,01/25/2017,14425000,14425000,NC,0.025137,3.459
2903,30309567,100,01/25/2017,14420000,14420000,TX,0.029437,3.02
2904,305161026,100,01/25/2017,14420000,14420000,TX,0.0424,2.575
2905,17000024,100,01/25/2017,14415004,16068000,AZ,0.0571,2.265
2906,457000026,100,01/25/2017,14405946,16100000,DC,0.0498,1.148
2907,820108087,100,01/25/2017,14400000,14400000,TN,0.0338,2.019
2908,291000024,100,01/25/2017,14398453,15000000,TX,0.0387,2.19
2909,889100039,100,01/25/2017,14396544,15233000,CO,0.0429,2.062
2910,651100024,100,01/25/2017,14392761,16200000,CA,0.0437,1.36
2911,17000030,100,01/25/2017,14388011,15360000,NC,0.0578,1.31
2912,30268842,100,01/25/2017,14386553,15500000,IL,0.0599,1.67
2913,10091358,100,01/25/2017,14384910,15000000,NE,0.0434,1.56
2914,10062273,100,01/25/2017,14383893,15450000,TX,0.0428,1.62
2915,30268876,100,01/25/2017,14380391,16250000,OR,0.0546,1.99
2916,501164297,100,01/25/2017,14380157,14910000,MD,0.0387,1.264
2917,30310077,100,01/25/2017,14365000,14365000,AZ,0.025737,3.34
2918,300701049,100,01/25/2017,14344423,14800000,PA,0.0387,1.949
2919,225118110,100,01/25/2017,14324401,16300000,TX,0.0564,1.266
2920,30306621,100,01/25/2017,14322996,15377000,CA,0.032137,1.65
2921,10082677,100,01/25/2017,14315234,14640000,AZ,0.0444,1.25
2922,300911044,100,01/25/2017,14314640,14742000,WA,0.0391,1.641
2923,300591044,100,01/25/2017,14312361,14863000,CO,0.0364,2.13
2924,10086999,100,01/25/2017,14310603,14490000,TX,0.046,1.3
2925,30283224,100,01/25/2017,14309578,16000000,NY,0.0479,1.22
2926,303681042,100,01/25/2017,14306074,14325000,CO,0.0403,2.503
2927,302421042,100,01/25/2017,14300000,14300000,GA,0.033737,3.269
2928,300501039,100,01/25/2017,14300000,14300000,CA,0.0321,1.47
2929,300651046,100,01/25/2017,14300000,14300000,OR,0.0327,2.54
2930,862100034,100,01/25/2017,14296571,15109000,WA,0.0483,1.313
2931,824100034,100,01/25/2017,14292456,15000000,MN,0.043,1.256
2932,10064734,100,01/25/2017,14290463,15000000,FL,0.0412,1.6
2933,30308592,100,01/25/2017,14287000,14287000,FL,0.027037,4.03
2934,301901038,100,01/25/2017,14285810,15000000,IN,0.0461,1.37
2935,10054713,100,01/25/2017,14281445,15360000,TX,0.0564,1.362
2936,305161027,100,01/25/2017,14280000,14280000,TX,0.0424,2.608
2937,304221036,100,01/25/2017,14267000,14267000,TN,0.0364,3.04
2938,824100032,100,01/25/2017,14266382,15624000,NJ,0.0436,1.328
2939,300501038,100,01/25/2017,14259655,15187000,IL,0.0337,1.921
2940,301151041,100,01/25/2017,14256448,14404000,NY,0.0374,1.834
2941,305131030,100,01/25/2017,14250000,14250000,VA,0.0432,2.101
2942,305161028,100,01/25/2017,14250000,14250000,PA,0.0457,1.55
2943,302841148,100,01/25/2017,14249276,14400000,TX,0.028637,2.667
2944,10093674,100,01/25/2017,14245000,14245000,GA,0.0397,2.78
2945,10060773,100,01/25/2017,14244982,15000000,KY,0.0505,1.4
2946,690100034,100,01/25/2017,14240513,14826000,CO,0.0523,1.25
2947,501164340,100,01/25/2017,14235487,14760000,MD,0.0387,1.255
2948,491000025,100,01/25/2017,14234041,15275000,UT,0.0484,1.65
2949,304991053,100,01/25/2017,14232000,14232000,WA,0.031737,3.061
2950,10073955,100,01/25/2017,14222497,14540000,GA,0.0385,3.01
2951,30305948,100,01/25/2017,14219610,15100000,TX,0.032737,1.22
2952,940996936,100,01/25/2017,14216012,15840000,CO,0.0513,3.101
2953,301451039,100,01/25/2017,14214000,14214000,WA,0.0379,2.52
2954,30308593,100,01/25/2017,14210000,14210000,FL,0.027037,4.34
2955,305331014,100,01/25/2017,14209967,14550000,CA,0.0311,1.411
2956,820100704,100,01/25/2017,14207964,15550000,CO,0.05,1.866
2957,302781040,100,01/25/2017,14200000,14200000,MA,0.0401,2.052
